CM8IGOL964DECX110YJP,6339161621294501,2019-04-12 10:56:53,f0a87ae0-58ea-4d31-b20b-bb10b12e5409,3835,IP9RHHPS2V,GA,506.65
A6XHY3HK4GW4OMRODO3J,9596118290488390,2019-04-12 10:56:53,82679973-e4ac-4dd4-8635-487ace5d9e3b,2491,7FUBGYP1D6Q,CA,911.64
EF0TCS2SDVE1RVXAJU5J,7178674558543857,2019-04-12 10:56:53,7d8404c0-9ba9-41a9-aaba-59aa88c96421,4051,2IB31FLWIE,WY,698.89
5O7ZN2CD8EVQHDQCR73B,648842693686219,2019-04-12 10:56:53,a7687e63-bd09-4321-ab03-88474523d4a2,2395,3D4PAPW31HA,DE,81.99
AEH4A4P0MQAPR9NDJQQH,3491227441504230,2019-04-12 10:56:53,8a41dc1a-fbd7-4958-995e-0a24e33d6b65,2821,CP1QPNGDOR,VA,764.38
AQOJOVPEF59OEEM8PWVL,297117658982023,2019-04-12 10:56:53,178b8779-a855-46d8-b5c1-c569ecf7a538,2727,YIJJQHZBKPM,OK,559.62
GK03W1EYXCNSWEGPYT9W,130516023179885,2019-04-12 10:56:53,31229aa6-5c13-4b01-b56f-f58e1105cdbd,2954,GG6CTZX9Z9K,VT,705.13
AQPOVQ3TI7BGMQY08AR3,6994982671439104,2019-04-12 10:56:53,09bfedb7-7caf-40ec-8cf5-e261dc99c8e1,2559,8FNFAUBZHSJ,CO,356.11
NNJHTLHY1QQ454T5EXZ7,0970564192878622,2019-04-12 10:56:53,7652bfba-c745-4a8f-b464-11a53ce0500e,1603,X635X2ZFA2,AS,455.69
SD3E8AUP1N1W0695HHYM,899765646633178,2019-04-12 10:56:53,d355bf40-a9e9-4893-9ad7-d8ed879f9638,3209,80DCRTPTWT1V,HI,806.53
Z1A8MVFG09SFSD34PTB0,561202753291469,2019-04-12 10:56:53,19fd0bea-6f07-48d3-8e72-069fa4bb5f1a,3966,5LNEHB986P,DE,927.82
3BLL71BU2LZM1BVKA1IP,9305378709405721,2019-04-12 10:56:53,a87c877e-2a4c-4cdd-b193-922232cde5f0,3834,D0SLFOPQBAO,MP,470.2
RSBI8L2FEFF9MQ4YSA6Z,1471979306670304,2019-04-12 10:56:53,ec237984-9f93-4541-83f9-08a855a67959,4445,3UVJ7CGKSL0,MO,680.02
RPNW1SHKATVES2RGUWR7,8600103048274169,2019-04-12 10:56:53,5666b8b3-5cbf-46e9-a12b-cb1e70ae6d52,2205,7FUBGYP1D6Q,CO,469.74
4CZRSK13F9PZO2RNYW3X,7432599340056698,2019-04-12 10:56:53,99d6eb3b-dcf4-497d-b5e0-2024d408fcd3,4864,X3UWFSP286MQ,NE,95.89
WTRFBKFVK4RV5O0Z7F91,106129878398577,2019-04-12 10:56:53,e8b600d4-6f3c-4076-a5c2-10c8751b79bb,2463,ENOPHDW07V4L,CT,392.51
HIJ8OOF4BVUQLNN5CHAT,8152056079293495,2019-04-12 10:56:53,a0e45d20-405f-4409-b9b9-94d02d9042c2,2058,W80TLZIVHR8G,RI,902.66
GHWLKM9AMHTTGFQ1LGVT,980845859243861,2019-04-12 10:56:53,10a68d33-a0a1-4dea-965b-3745bf96e06b,3110,NQ399EPAUN3,MA,783.0
VLYOV8TKDVKYGS5MGRKY,668866018259491,2019-04-12 10:56:53,5b033bb1-2c09-4c09-a374-ac4eb9d2cfdd,2313,TG1ACLG9ZVGF,ME,421.07
