96MX6RE9JDFQJWSUJA2D,9280881496008063,2019-04-12 10:56:48,868f955f-a221-48ef-b794-b375ee36bd16,2544,Q202ILYGPOCM,DE,703.26
APQVDD7Y61P2ADZ4O47J,061994662297412,2019-04-12 10:56:48,f51025d3-c330-4546-9b15-0b3ad9610778,3510,8KP9W0856F3,VI,641.48
PKW2G6J0JLHR11RU1D1E,316111193075434,2019-04-12 10:56:48,836b0597-43f5-4378-acbd-c675cfac4dbd,3521,WSMN9OR88P7,TX,585.87
CZ6F8LC8TQLHLNVDT99G,0669465893853027,2019-04-12 10:56:48,0badf1fa-42ab-47a3-b8f7-0d5880fe3037,4166,HQZC7OUU7MH,MH,458.0
4SVHU289AQHSJSZZKEU0,667433888145953,2019-04-12 10:56:48,b7c28aeb-f83b-44ff-906e-d77a2d0b2966,2506,XBXE818UJZ,DC,591.0
QXH2OJM8Z8Z0E5CMIHTH,5432588531961994,2019-04-12 10:56:48,fa49a8cb-d7cb-4163-b7c6-3ffdb3b89aa4,4126,PBIU5ZCTPP42,MI,370.68
NGTBLDU8RBOD0VKZBL51,630717469329383,2019-04-12 10:56:48,5ca283b1-34ff-4592-bbc1-58a6b6f7a492,1945,MHGINMV0L9SW,IN,444.08
34R4G5CUM91YOMSY9MEX,892785634749318,2019-04-12 10:56:48,e24153db-9a17-450c-8180-8ad1f616ac0a,4025,DYB0ELGJF5,MP,98.34
GXP62AEAEVOGMQJUWXDD,5820522289641793,2019-04-12 10:56:48,b74c3a0e-923e-42ed-ac11-87fd8d2d04df,4006,LRAYX85YNY,NE,441.78
94AFV66AVHEEM3V2P49R,8661411380459963,2019-04-12 10:56:48,8050ea19-2ee1-4b8e-a30d-70d4bfd6c9d8,3293,1SR5N69ILEM6,MH,627.93
SNTHLAZG7CW4A1TI05F4,667681827408159,2019-04-12 10:56:48,2ebf84ea-a000-4af1-b867-affd0b4de473,3293,80KT6MKBVTQK,ID,999.97
HI1BW448LW1IFERVGES2,1327105492196690,2019-04-12 10:56:48,3eacd653-aee5-446c-909a-f9dafcefb1c5,3275,OQ2A3Q944BP,FM,4.69
XODDMFZOVDESSKKRDGDL,7679117137474021,2019-04-12 10:56:48,2fb1321c-986f-430b-8bf6-351ba5053d34,3579,R05W9Z2AA5,WI,711.25
JCS3RT8T8DA0VA3Y0WH1,241853829616701,2019-04-12 10:56:48,3dcaf51a-b92d-489e-a512-8c90ecaaff82,3766,HQZC7OUU7MH,MT,664.44
43YHH6YB4KFJEL94NOVU,306284229671310,2019-04-12 10:56:48,99c06a6a-5d61-4244-a2d6-ac8671682c9c,1986,7OM8UBBWIQ,LA,976.29
2NF67963ZWRFHFIFHM2K,462847670944591,2019-04-12 10:56:48,841d6ddd-bec2-4c15-a4c6-2841d1ac2f08,2907,M8FMZIG7NCR,FL,455.1
I5PR9TFCO4VI857B5KX2,4248808316851559,2019-04-12 10:56:48,76abd455-f2ad-4165-bba6-47c2130c0402,2859,BD471NBGUDI4,TN,257.69
L96676ZX31GQNR1GI30H,1967448813043293,2019-04-12 10:56:48,678ec3bc-1c04-4395-809a-e10cef8affc7,4216,V4LVP94G48H,GU,857.89
W40LATONECSPKNITQHD0,9918360110688981,2019-04-12 10:56:48,cfc55baa-c843-45e8-9607-76513fb6f3a1,1883,2P6WLLIN6CWM,PW,93.02
AQV5VAXSXIT57F2OHF6V,888742656545407,2019-04-12 10:56:48,30bd4685-25f9-45fe-a928-b62214cefda7,1745,7DL2CHSWXOPQ,HI,881.32
DMXW41Z7Y9DWIRB2A0OF,6094900352427423,2019-04-12 10:56:48,01a73c21-683a-47a8-8e46-e75e52b0c4e4,3628,K43DZYNV65MB,NE,633.59
X7D2QONEKS6PMUILM5PA,7224539894912914,2019-04-12 10:56:48,3b0251ef-4d85-41fd-bb4a-228940199e06,1777,CBCANWA1W8KV,MD,438.91
C24J1O5AV0H4LF0SWLQG,857914891047668,2019-04-12 10:56:48,c6749360-f706-4abd-97f4-f36bd6c4ccfc,4128,AUESFBBOTEH,MP,617.57
6QPCN2UATRU3XPS0G8ND,853439034622266,2019-04-12 10:56:48,ea571078-0c58-4df9-9663-42aa10df0c53,3587,1WUHEYBZWP,ID,401.72
4E343YD49HJFUTFHW5GC,693129267803211,2019-04-12 10:56:48,a7fc5b54-f194-498b-8b65-a4ada6b7dc23,3109,3FTFMNE661,ND,698.59
HVHZQS0TKWQ9Y9YKXH9L,4351761845299334,2019-04-12 10:56:48,dd1428de-b8ed-42c9-9832-1092365f40b2,1790,IGLV4HMEI26,PR,873.3
IPLHKJ7G2GSRHIDS4KGO,652522465117360,2019-04-12 10:56:48,438d512d-1d9c-4f83-97bd-d66a766713c6,3702,M0JJMR3F814H,MI,474.34
FT7WDN93QU8K928V73QO,6780396813191587,2019-04-12 10:56:48,41c4212a-8e45-4bce-8ac2-d67509bffe19,3384,4PPJ2F7XG3,AR,658.41
7J1SOU7PU3VI8W44WB0G,028564558293298,2019-04-12 10:56:48,8a2634c7-fead-4977-a14e-c33b94b7f48c,4925,CS3CIK5MGZ,KY,72.03
8DSP93URVTIOTX5V6E8S,6759714490195810,2019-04-12 10:56:48,0a815ad6-dce1-4651-b643-411cae45e121,2098,4IOAKE8GAP,MN,95.54
OB1SZN8E5ILZ5961VVC6,6361050636826931,2019-04-12 10:56:48,73e41902-0071-4ea5-bc82-e8275a875e71,2225,XCNWZHCTNDG,FL,542.79
WO6DGX0E88U2M7793GC7,2821845058974501,2019-04-12 10:56:48,0930c2d1-c1c6-441a-8ad7-852276e68b83,4811,FG9BRVS8OD,IL,572.34
ZWLH9T7YHPVFEIUODCQT,386330372451662,2019-04-12 10:56:48,b5564c10-da14-4f8c-9456-91ff319c3afa,4440,5ZHOGILX1K,NV,886.93
OL8GVWWGV420QW0PGU7H,8426940147435731,2019-04-12 10:56:48,af7fc7f6-874a-418b-aec7-58acd336fad9,1813,CYDSN4M4VA,RI,614.44
DKBNJCJOMDAOJOWE5RQ3,265682640017897,2019-04-12 10:56:48,06d97ace-a29a-4cba-8c96-12e8184bb121,3542,O5IR0T72QEQ6,MA,841.04
7XA5B0Y13YJNMKHO83PX,292632873531953,2019-04-12 10:56:48,861d4f49-4255-41cc-bf7d-a774d2c2ea6c,3128,80BXIZ1GSKT,LA,159.1
VEFRLRKOWJI57XEG6RQH,196175881839031,2019-04-12 10:56:48,8e8394bf-47d1-46b6-87ac-28354e5e525d,4850,LHNAX4ODWT,GU,503.93
Z50A5Y7L3GR8K8K8T86E,1573960264656976,2019-04-12 10:56:48,b5356cb0-f1f3-41ac-98eb-08ead9a94f91,3554,MR06N1H07N,WY,307.83
RLY8WNV3TYPGWBJ4BR8F,7767699991065593,2019-04-12 10:56:48,541ca72f-88ce-4c51-ac6c-7dab87270b75,4191,XXG9HJ8M3JN,AR,75.07
V3EZ3H9F3WSG357FDE5B,8742751909820915,2019-04-12 10:56:48,8a996ce0-b3fc-4ae0-8775-481218c845f3,4823,VJDANG22A3,MS,233.72
1XD7FIHEH1N6EJSZLLCS,0017773280063824,2019-04-12 10:56:48,b1d0dda4-1a8f-4f76-85a4-0feab94bc361,3985,CBCANWA1W8KV,AK,460.12
P86MAFBDKBWJSOLFBURJ,1787514666535538,2019-04-12 10:56:48,5101cb8a-7558-4294-9e84-649324a23b3c,2200,IEA0W0FEKI,TN,768.07
P9CRFWXR7QTQCBV19SC5,7762385255085052,2019-04-12 10:56:48,7a7e75e8-a50c-401f-969d-2a94fab24467,2685,2DAPHDQJ1Z8O,MN,500.59
FNRVO83UB798DCMBU0NL,626905892645344,2019-04-12 10:56:48,c9ff63bd-ec3c-4007-ad57-657f5bdfe140,2210,1U1ACNIOT3V,IA,442.99
X39004LE6C3HZKASWB8B,191188470032515,2019-04-12 10:56:48,50100883-5cd8-4a44-bfa0-fd9513042861,3655,04D6JNXW7GK,LA,639.09
FS51LPTIU9OAHVRCMBSD,982911853562725,2019-04-12 10:56:48,c9bd88e1-1168-4da7-ad94-5cc73494560e,3062,DHQ4RA1NHN0S,OK,673.48
